,label,gry,b,g,r,h,s,v,l,a,bl,gry_std,b_std,g_std,r_std,h_std,s_std,v_std,l_std,a_std,bl_std,gry_min,b_min,g_min,r_min,h_min,s_min,v_min,l_min,a_min,bl_min
496,3,72.98872101866635,32.5909758050169,86.7174606280827,61.46512900112523,44.41389769750448,159.52329403183555,86.72426092873694,85.86265082746628,108.39900285977326,155.63639962106893,16.016435726674306,11.535978058283604,17.563738687450996,16.596746308445663,2.8341841629602933,25.409471761930547,17.58824381371079,18.10770406299715,3.2231704905014547,6.224221470169966,29.0,1.0,38.0,20.0,19.0,21.0,38.0,33.0,96.0,137.0
497,2,89.23923621169642,36.27985365973433,105.24953723934424,77.98458282801997,42.09948003869023,168.64390260668046,105.25257157446642,104.66140158787051,106.09330825997084,162.35693208097453,14.383695671316621,12.567806554106902,14.388370868596487,16.450972258903462,2.418106607423063,23.352101010380768,14.39932395287497,15.030852463061779,2.051278334926047,4.527821594656432,17.0,1.0,24.0,10.0,22.0,22.0,24.0,17.0,98.0,136.0
498,3,62.61483493150326,38.99574809424446,71.26242666680648,54.653563246111176,45.882934271438984,117.3871258630904,71.26332842260891,71.41817352507877,114.77392143190433,145.16750638306797,15.788836845501699,14.380060642827436,16.86180865561698,15.618508716600806,3.6473709994205574,31.25917055434263,16.864409901803683,17.922798054478513,3.38437163192358,5.259306142223581,17.0,1.0,23.0,10.0,17.0,14.0,23.0,16.0,98.0,119.0
499,2,84.81461875909397,37.25489248217089,100.50479401481095,72.11095185354095,43.672164702177675,162.3948052794171,100.5157882163876,99.63323343540296,106.15514040002606,159.6745987795079,15.061497414064204,12.12383270664674,15.9708389219195,15.610213173961132,2.534888860551969,20.938414682360687,16.008250155937322,16.478075087969746,2.3895497039023224,4.267540682669419,16.0,1.0,23.0,8.0,6.0,6.0,23.0,16.0,97.0,128.0
500,1,68.07025427218447,31.45289763625406,79.88411570928557,58.899145563104796,43.107840866391804,160.93757978175827,80.17057339921763,79.27247786699608,110.7778618488779,153.35620753551575,20.95951027890579,18.84168172961328,21.226315748152476,22.595177398793528,4.798078789628899,31.700012570070474,22.09479226921171,22.935872911432035,3.9345584733138743,4.993330436246272,11.0,1.0,14.0,1.0,2.0,1.0,14.0,8.0,100.0,109.0
501,2,73.93948233296118,36.79235892153702,86.50440300033023,63.456661896749644,44.28585693393927,148.42768071957605,86.50886890066516,86.12304027172802,109.8330240749768,153.59821049486578,18.20231379451711,15.671948260924978,19.11598287563053,18.837255549266253,2.7331483114176,29.158434908605702,19.128824948026804,19.796720132977285,3.058440081415345,5.742698024802031,24.0,1.0,35.0,13.0,19.0,40.0,35.0,28.0,99.0,137.0
502,1,85.75753585805714,34.12730177233772,101.40148612625057,74.72969122678265,42.004138920966575,170.37169345003616,101.42707512654198,100.78827287738649,106.57478118220965,161.56332495116396,15.839730737754254,13.461906236907998,16.663390540302846,17.5729730363469,2.817490941794682,27.54523467981661,16.74863072597116,17.20521269230328,3.7652655294770483,5.876155762494466,18.0,1.0,22.0,12.0,18.0,15.0,22.0,16.0,96.0,131.0
503,4,77.54624152965278,41.278175543286984,90.79207333088196,65.39589220990702,45.58704627830015,140.8206912853916,90.82913799443189,90.39866050323054,108.87106161685139,153.24401954089404,13.986795308790505,12.584237211950061,14.481148958278231,14.619136539596184,2.738483366657143,21.37442616555457,14.645899999018194,15.165080211326979,2.335232832824552,3.9301769002468383,22.0,1.0,29.0,18.0,17.0,20.0,29.0,23.0,97.0,128.0
504,3,62.85907329262668,34.60243700950021,73.18216800787515,53.39970537011159,45.7407532337007,137.5427867306408,73.18225749826182,72.68442936110748,112.4407195027088,148.39270446832384,15.528546726772706,13.560689317404698,16.232622392951914,15.915588718013176,3.0714322951749855,29.298805749954827,16.23277129882153,17.489042328654264,2.538465134951912,4.430257974591755,18.0,1.0,25.0,8.0,25.0,14.0,25.0,18.0,98.0,121.0
505,3,74.872104982022,32.33660477242105,88.61143576946688,64.16039097192879,43.19377187457646,163.39417687812423,88.61149954955314,87.96219435386786,108.44142197702323,156.9013880141273,14.695362607600215,10.14913490993088,16.188896322993923,14.3241330167983,1.7862902912202736,19.166612920571378,16.189096809476773,16.64821466713716,2.3144254895102394,4.455741780437402,33.0,1.0,42.0,23.0,23.0,27.0,42.0,38.0,99.0,136.0
506,2,75.96392357328418,36.33571239018394,91.18381798374256,61.20045951004218,46.61572948965055,153.75912734992596,91.1951870163971,89.91263024106819,106.33929020363698,155.57831922679404,11.468999928705385,8.865337685913877,12.795089622112414,11.315786853250154,2.1360293486684765,19.13656789553366,12.826758927884502,12.936882489691886,2.6893976565126185,4.3885704841530195,27.0,1.0,40.0,12.0,12.0,45.0,40.0,33.0,95.0,138.0
507,1,89.59692118021425,37.440846658409654,104.69495026906353,79.82925434139136,41.34481437258768,164.38256103249884,104.71292115800054,104.53938212574069,107.35858476472907,161.6473518484581,15.005552534761561,13.691322692737144,15.58246655398128,17.12746804483439,3.025914618450395,27.381897028144525,15.613302600363545,16.19705532122375,3.324703395047741,6.260435363461408,11.0,1.0,12.0,10.0,5.0,2.0,12.0,8.0,99.0,120.0
508,2,61.846471762860496,37.73766542464345,70.74832568672274,53.547959505977204,45.92674243681508,119.98785286386534,70.74851305991123,70.82026628406847,114.34930109800689,145.60642529430973,12.433292932731462,11.099041326467063,13.35559297503081,12.413687725480738,3.2607309007007816,24.711633045429476,13.356020391109244,14.188553987942637,2.919886616905749,4.298127104223164,17.0,1.0,22.0,11.0,26.0,22.0,22.0,15.0,96.0,121.0
509,2,91.05299630879618,46.64079538515223,107.38938656227339,75.92282276224176,45.9230517586378,145.0090453576433,107.456253509915,106.41067232251416,105.30384005146966,157.8483771243505,15.412647394903798,14.264402019353469,15.319733379429938,18.31281921083141,3.9842055702862513,24.912005939312696,15.518534285074463,15.94060606163801,3.482573653305931,5.893017498487554,27.0,2.0,28.0,17.0,15.0,48.0,34.0,27.0,94.0,140.0
510,3,84.56646717818562,40.157264706744435,99.80494481339719,71.56597480700809,44.518050679061915,153.89385884187266,99.83193730473673,99.0367578530272,106.63517640369747,157.84324425713498,16.12351452526315,13.547232075446727,16.602879236903714,17.805033258526407,3.048832033594349,23.47693693762165,16.66999671226864,17.315916241063128,2.855693921786528,5.3030087875499605,11.0,1.0,14.0,6.0,15.0,8.0,14.0,9.0,95.0,130.0
511,3,78.87792759746009,49.65950061979812,89.942619342761,68.33122517645273,46.401275013281385,119.25124845050469,89.942619342761,90.26968048774317,111.70381239090288,148.60750841154595,21.937989110971735,20.60702410707517,22.00665673393986,23.003696311398855,3.10774651221867,30.00502858716868,22.00665673393986,23.490151947898678,2.6799091237108024,4.146528681480265,21.0,2.0,30.0,9.0,30.0,22.0,30.0,23.0,100.0,128.0
512,3,89.78361098984665,41.230594282495424,106.55582233738434,75.3796806128628,44.50238695413387,159.29023672388786,106.59902691132359,105.33756037796961,104.86587993409472,160.20689752291898,18.68826708892444,16.4640235157453,18.769814358605707,20.76262276493589,2.9808133110847055,26.59426905713333,18.891560300312058,19.668694141741675,3.107094213618345,4.833731604633306,33.0,1.0,45.0,18.0,23.0,26.0,45.0,40.0,94.0,138.0
513,3,78.15005849651156,51.635092783153006,88.71024585614128,67.54067855953407,47.232623974176136,108.21554897054679,88.71165916601907,89.4204191253704,112.34898506417537,146.90004782196564,13.724514090416397,12.855859538742132,14.453723996857079,13.444251445278246,3.427545721321423,17.947121834590124,14.454638322871237,15.03654402366743,2.3809843617861963,2.980926735077113,37.0,13.0,39.0,32.0,15.0,22.0,39.0,38.0,102.0,131.0
514,3,74.69733467157354,32.37475733769506,89.04549190653796,62.65661334357665,44.041824137062235,163.50776716272424,89.05306700700923,88.17873767600544,107.58151906785787,156.9460903973004,12.113283730328003,9.629168943048654,13.034990839131117,12.317475551928789,2.096870188886503,18.02202213181416,13.068621211476938,13.409989195565437,2.366077525858039,3.5396856738319786,24.0,1.0,29.0,22.0,19.0,27.0,29.0,24.0,98.0,135.0
515,2,67.05584326415908,42.12445442738828,75.00872351410186,60.94961758115423,43.11211232522368,116.31974686373967,75.01666994885115,75.87817950533045,115.8108663370289,145.68960470079784,19.158761660976193,17.367391134306768,19.50599598432891,20.015965679185904,3.200093595761393,30.944131219280724,19.52681809646835,21.375214201618192,2.838863136932297,4.526848965870909,13.0,1.0,18.0,8.0,16.0,28.0,18.0,11.0,102.0,133.0
516,3,90.09420210474042,42.74912909798652,104.71504210211131,79.42380357703628,42.30528229958592,153.56707490743378,105.33442879156351,104.68157220165195,107.67597806162318,159.1432056029037,17.67929372874042,16.89987529776386,16.362562151473405,22.773210220120998,4.750871694756114,27.63528627965377,18.076801931741894,17.771585166273276,5.0339134221595705,5.367339914838078,25.0,1.0,35.0,15.0,18.0,26.0,35.0,28.0,97.0,136.0
517,1,80.40458237136073,35.798265914973896,95.10307593596964,68.53500666297415,43.575669999067735,160.4616645919134,95.10328432528475,94.48469709516263,107.31583045884037,157.96383348596936,13.537333701201446,12.83841215903461,13.815861325522658,14.928910312116964,2.3303792235921903,25.581307801172354,13.8161070544044,14.449323007246642,2.8349097373798364,4.62486519562065,21.0,1.0,24.0,15.0,23.0,21.0,24.0,19.0,97.0,133.0
518,2,93.08584394464334,48.742731521061394,106.73128370604154,83.22694812081788,42.316095980665025,141.68435396887634,107.25629125876598,107.11131108868506,108.87310780148226,157.1873204219241,20.33352269038054,20.14242532743726,19.050591603236583,24.884292298668214,4.885554040834677,31.213566898670276,20.52950297041339,20.49610563442559,4.643035307934182,6.274789490835721,31.0,1.0,43.0,18.0,18.0,50.0,43.0,38.0,98.0,141.0
519,2,77.15899356437797,40.21389005158758,90.50229377744924,65.07589576901334,45.4790896638692,141.9339261642823,90.51608361960255,90.09465365047615,108.79603317824063,153.61311801539333,12.566327111419042,9.890417986734255,13.676963426314199,13.207302750932287,3.219997298742621,20.54618264308613,13.682137520095564,13.979143178318447,2.872921964833569,4.990501643089667,21.0,1.0,27.0,15.0,15.0,38.0,27.0,20.0,98.0,135.0
520,2,80.8069508134561,30.385360475179912,97.36187835483986,67.53157252378752,43.32035832355764,179.09144123327764,97.55364188973019,96.06097662128376,105.24904316708732,161.1870475039399,16.93251583712989,17.111985733956274,16.976405644878806,18.847580754189423,3.4094066987137333,30.828482113484448,17.494403571039236,17.848090255409723,4.015925242679967,5.031858337353122,19.0,1.0,26.0,8.0,17.0,2.0,26.0,19.0,95.0,125.0
521,2,66.25066378268029,38.561470130753904,76.5214931920504,56.67422092874893,46.275580695923736,127.51578192688365,76.52276303717791,76.22848706155408,112.62596073808989,147.81967591608085,18.343412189319494,14.070416932046205,20.127291628221865,17.806550087712857,3.050337556410428,26.78352867489975,20.128162615944223,21.014081983213764,3.4820255462179293,6.116574858061718,10.0,1.0,16.0,2.0,19.0,24.0,16.0,9.0,97.0,127.0
522,3,86.31316693882201,53.59139004001652,97.25315668552767,77.33984449170242,43.73929100368359,117.42055120950899,97.35326396536665,98.44177932632059,112.05363517259713,150.40931530778872,16.165059786127603,17.23051387866525,15.310616353902555,18.32682048043267,3.303019643817089,26.121047798380168,15.703077430602102,16.478132805672775,3.0378448276854133,3.7956887470899945,35.0,1.0,45.0,22.0,14.0,20.0,47.0,42.0,99.0,132.0
523,1,83.43954315631696,34.901015134638634,98.12480868087442,73.11532980778365,42.06258444519507,165.78560646843366,98.12562673506655,97.72077435426496,107.60894898508502,159.94088370963826,15.898497594959004,12.969989251914356,16.939591135885482,16.73682161284397,2.4274821297403992,25.55692543820682,16.94010617199524,17.458037386300933,3.0114830898548655,5.48480703174061,14.0,1.0,18.0,10.0,13.0,2.0,18.0,11.0,99.0,122.0
524,2,80.85787048841084,34.49941889423875,96.8733523471826,67.08210543792136,44.535983017984094,164.6499297357233,96.87540987494738,95.72793197706478,105.63335685358348,159.20935196769622,11.288444825015112,9.114657012585775,12.082381985459696,12.192412025703481,2.391006972623655,18.166775111632447,12.086554188678122,12.323535147497207,2.334922158359287,4.219214874667645,29.0,1.0,38.0,24.0,20.0,26.0,38.0,34.0,96.0,138.0
525,2,89.91915530091771,36.99650779566485,106.87577320894387,76.7948207676317,43.05159585255793,168.132877858338,106.90959793134918,105.8499974648887,104.8476778380571,162.51902601024184,13.920713684606309,12.545603231808528,14.053904514630485,15.838627222788588,2.6415810804133852,21.46631471543233,14.18297481074255,14.617128932227406,2.74930804553605,4.3830054446883775,25.0,1.0,32.0,17.0,20.0,27.0,32.0,27.0,98.0,135.0
526,2,85.11931823668581,42.89964656121444,100.10845927285018,71.78283520834339,45.074675293322386,147.50336053305006,100.11268408092319,99.4768577084641,106.86139249674086,156.63140843030274,14.215355888738044,13.804444338657166,14.335912416604033,15.470608912840579,2.4749091649970927,24.72565232835069,14.353256531274633,15.01568146539148,2.4892468215918595,4.440195409200901,26.0,1.0,36.0,14.0,22.0,18.0,36.0,30.0,96.0,129.0
527,3,84.06395278905428,36.90132310930687,99.39728612238761,71.97878514509097,43.62331228386709,161.0867238009322,99.42428958051421,98.619350473613,106.72480829950383,159.19785746504286,16.880530206640756,13.23039502933232,18.318115966925586,17.8350483604655,3.0633224747537007,28.018973203461215,18.397646762773725,18.861977249898263,3.3905357195997956,6.903255465356796,30.0,1.0,37.0,21.0,19.0,43.0,37.0,33.0,98.0,138.0
528,2,83.96543814593127,43.111542603868934,97.26167077439264,73.4637398256115,43.34091191516683,144.43540169417807,97.2730308804341,97.33843174616325,109.06405981401322,155.6178779280492,15.007656417732395,13.908655645392896,15.33475319636582,15.83756891380987,2.7439628945069092,23.995307701815925,15.380093716627492,16.12009851988705,2.315795667735034,3.8092062357069767,27.0,1.0,34.0,21.0,20.0,38.0,34.0,29.0,98.0,136.0
529,1,84.48237793390938,39.970743355838444,99.27859183802015,72.36246199302562,43.79617265429059,154.0046782219321,99.27981149685924,98.78191583781401,107.18269687755885,157.9098483156683,13.062372865652542,11.880843195683921,13.559536549951648,13.66138642656638,2.4663757228948313,20.825917875113593,13.563936986614536,14.047698133888954,2.09981577984118,3.6352128526784124,24.0,1.0,32.0,16.0,2.0,1.0,32.0,26.0,99.0,120.0
530,2,87.453787816564,37.601301639649606,104.58188637919234,72.86828747433265,44.335091033538674,165.3665325119781,104.59237234770706,103.212128678987,104.41937850787131,161.08478028747433,15.31783144765863,12.486642681837091,16.04116123685957,16.11414890285199,2.2910805464728003,21.36390234302199,16.066160606401684,16.47305977062478,2.4056779964587007,4.0513543568657955,26.0,1.0,38.0,13.0,20.0,26.0,38.0,32.0,96.0,136.0
531,2,87.33292243749435,35.205968202306686,102.70438088108115,77.02666735507854,41.6444180553225,170.36681166341822,102.70869851432111,102.17123384921199,106.89598311669872,161.86832832083437,19.03557624586209,14.318232762967009,19.675533686093477,20.71380420839347,2.525369652581305,23.499138378925622,19.68777722656419,20.50123915485149,2.5652289106904185,5.028613051688429,16.0,1.0,23.0,7.0,9.0,7.0,23.0,15.0,97.0,129.0
532,3,69.37576431951257,46.90559117597809,77.32389862368473,62.34478102110926,44.98988289436726,104.09905364820777,77.33356199900611,78.42987706069184,115.82307218633191,144.1576658816412,18.19571088534381,17.18759589815211,18.51517808087032,18.74382736982492,4.459538760851596,25.581285016358546,18.54538241155711,19.96405909296655,2.7729803714714967,3.5757313806640143,21.0,1.0,28.0,11.0,21.0,16.0,28.0,21.0,97.0,122.0
533,2,98.20522748285003,36.94713989436152,114.90348005087525,88.77221067256465,40.09638714225149,175.32525424854296,115.08498107502056,114.53121216919595,105.8201335219872,166.3933228790487,15.927309935472572,15.89376411492454,15.082058794794905,19.29795855735601,3.2267588879260702,24.37402748142863,15.625262602623136,15.989230802885821,3.3369966415380303,4.768225195639904,34.0,1.0,34.0,28.0,17.0,29.0,43.0,35.0,97.0,134.0
534,3,57.515401714830105,35.88611699756331,64.7434899968244,51.5855827246745,44.18505264186433,114.9581613210543,64.76728876077875,64.92259447443632,116.7204790287515,143.74375870239638,15.807522011266293,12.700851265487106,16.878122349960694,16.19467072429045,4.879872455570502,28.712472931368882,16.9087104549352,18.281775905788248,3.343347868746227,5.3281990144635385,12.0,2.0,16.0,8.0,15.0,17.0,16.0,10.0,99.0,113.0
535,1,65.63570993217745,34.13787667455967,76.13456874975685,57.060352988471465,44.015684774292275,151.04314447628803,76.31565365113535,75.43629478816801,112.35794224060794,150.03566843463489,26.605797851536863,22.55963163513596,26.76855898985539,28.884541842469115,4.99670962664819,37.61742282366002,27.1337675764463,29.428517409993308,3.950353724078284,5.532001645914388,7.0,1.0,9.0,2.0,19.0,33.0,9.0,6.0,100.0,130.0
